DAY_ID,ROUTE_ID,STORE_NUMBER,DAY_OF_WEEK,HELPER,TOTAL_WEIGHT,CASES,URBANITY,UNLOAD_TIME
135,5,31,2,False,52.54805913000747,11,U,33.27618511666816
137,5,31,4,False,45.02422533327927,10,U,28.770664235708537
141,5,31,1,False,61.846604596384225,13,U,33.73567375687702
152,5,31,5,False,53.629594345958175,11,U,30.223897898684513
155,1,31,1,False,62.937245819320225,13,U,37.80728022660425
156,6,31,2,False,74.01591307349338,15,U,42.055850093691205
158,4,31,4,True,51.749067622737186,11,U,18.63509758722693
160,1,31,6,False,67.36065004271019,14,U,44.24111221975919
164,3,31,3,False,69.76176210992716,14,U,41.25656731690641
165,1,31,4,False,67.7983652249857,14,U,43.726651861119464
166,2,31,5,False,52.53437985148697,11,U,36.66773311548093
167,5,31,6,True,57.9467713015848,12,U,18.13000047850929
168,8,31,0,False,50.11077762982666,11,U,31.215089911089684
169,3,31,1,False,59.56048625493933,12,U,37.25635623216
170,7,31,2,False,54.82426718712783,11,U,31.279834830640528
171,8,31,3,False,45.734669609555354,10,U,29.772953497468674
172,4,31,4,False,57.53384523590874,12,U,33.92785786217638
173,1,31,5,True,77.41385013148685,16,U,23.845214568548666
174,3,31,6,False,62.391757270164696,13,U,37.425935196245426
175,1,31,0,False,61.00539708341845,13,U,35.4870984363056
176,9,31,1,False,52.08949985043666,11,U,36.08402305525459
179,4,31,4,False,44.1314972790766,9,U,21.898204349824585
1,2,25,1,False,60.558258044175034,13,S,27.95610482069276
3,3,25,3,False,51.19385009983301,11,S,25.61067138492162
11,3,25,4,True,53.8609626772866,11,S,13.76552710110681
14,6,25,0,False,26.41345217742154,6,S,16.051345615354645
16,7,25,2,False,51.92313211165702,11,S,26.768940144835234
19,3,25,5,False,62.2333095951505,13,S,30.51199686651713
22,2,25,1,True,41.2711816456665,9,S,11.952997165801195
23,1,25,2,False,48.845641685017945,10,S,24.602459316057832
26,7,25,5,False,58.94349807980414,12,S,26.956852618448654
27,4,25,6,False,42.77430217122605,9,S,23.39205237932452
28,3,25,0,False,63.166351871578144,13,S,28.533267489698446
32,8,25,4,False,69.4605823165046,14,S,34.3539168656299
35,4,25,0,False,60.6336188157987,13,S,30.62824890973545
36,2,25,1,False,43.768546476863655,9,S,21.384488219360634
38,4,25,3,False,27.67283979898719,6,S,13.804813939105129
40,9,25,5,False,58.298154423100954,12,S,27.79268038484806
41,3,25,6,False,49.364010711462534,10,S,21.186615093221434
43,4,25,1,False,57.442153762406164,12,S,32.76395493923049
48,3,25,6,False,36.86766315758287,8,S,20.856961127593266
50,2,25,1,False,50.36847362690754,11,S,25.83536652883249
54,2,25,5,False,69.85574274076444,14,S,32.710951309638155
56,4,25,0,False,59.870845681909756,12,S,29.50209727302778
60,8,25,4,False,72.03358298321172,15,S,34.24933150254137
62,3,25,6,False,47.571036673896714,10,S,27.88909468546399
68,3,25,5,False,54.88044651507501,11,S,23.21797581825149
71,1,25,1,False,34.15045341712349,7,S,14.750059862109943
72,1,25,2,False,64.24202116224247,13,S,28.07076409120389
73,7,25,3,False,52.90800572965043,11,S,28.336210157908496
75,7,25,5,False,66.85375009173782,14,S,31.330868584250585
79,4,25,2,False,59.1812262974445,12,S,30.58777444326204
83,1,25,6,False,64.69983509590352,13,S,31.886033729517067
84,1,25,0,False,38.15379648101876,8,S,22.106634766030236
85,5,25,1,False,76.29713654974556,16,S,39.31287392972739
91,8,25,0,False,57.16614308554871,12,S,28.919040062064834
93,6,25,2,False,62.601134757661036,13,S,33.065475627911894
95,2,25,4,False,66.85676168196312,14,S,30.387771455437395
97,1,25,6,False,65.24777782901415,14,S,27.172722645290683
99,1,25,1,False,55.439931315537414,12,S,28.680235997129152
101,1,25,3,False,68.46207694515081,14,S,33.53726884561759
102,5,25,4,False,63.628361422721554,13,S,29.65938739876406
104,4,25,6,False,64.89634533578003,13,S,31.51021733350792
105,4,25,0,False,65.47243041341423,14,S,28.212695723649194
109,8,25,4,False,43.476356352139554,9,S,20.675567214274313
110,6,25,5,True,88.85678324435263,18,S,24.291159531882894
111,3,25,6,False,71.86479540409044,15,S,37.10568349666097
113,7,25,1,False,76.00852217361303,16,S,39.11411219082613
117,7,25,5,False,49.683945508458,10,S,24.318862028395866
119,7,25,0,False,58.84697159983254,12,S,30.689843572033066
120,4,25,1,False,54.394754531020226,11,S,30.6332685056569
125,3,25,6,False,50.45595361556978,11,S,27.73697380806439
126,4,25,0,False,72.15265359281159,15,S,37.08153028937838
128,1,25,2,False,45.625783142262705,10,S,17.756627900391873
129,2,25,3,False,51.720819977252475,11,S,27.491042757323026
130,7,25,4,False,51.631229922028645,11,S,25.424075916013983
135,2,25,2,False,51.437110520804964,11,S,23.658631554971393
136,6,25,3,False,35.75371542414527,8,S,20.21210938047779
138,1,25,5,False,42.9858302211727,9,S,22.213776885753543
139,5,25,6,False,56.00661111867642,12,S,29.047367888541693
141,2,25,1,False,54.70147406892614,11,S,25.977385232265906
144,1,25,4,False,51.087772555269034,11,S,22.559269697321064
151,6,25,4,True,63.245170199020826,13,S,19.113662413215852
152,6,25,5,False,55.05974249055291,12,S,24.99191100588887
155,4,25,1,False,40.380589595927205,9,S,19.54204748754721
156,5,25,2,False,46.618762835877526,10,S,25.718455752023093
158,1,25,4,False,66.68567874274368,14,S,36.03558604681173
163,2,25,2,False,77.41797481176373,16,S,38.27613341654057
164,3,25,3,False,54.740405383209485,11,S,29.479909979948943
165,9,25,4,False,83.38241958947853,17,S,41.65404591732061
170,7,25,2,False,52.405153023757364,11,S,24.231309430114454
171,1,25,3,False,71.00206536112807,15,S,32.226218759638776
173,8,25,5,False,34.682247731178165,7,S,20.55402187340265
175,8,25,0,False,61.20777376588472,13,S,31.808965402521384
176,4,25,1,False,70.06679625236876,15,S,40.70982183402289
1,2,156,1,False,83.20539736202218,17,S,38.517040836939195
2,2,156,2,False,60.72964693231826,13,S,30.19979993638627
6,6,156,6,False,33.60962613731003,7,S,18.02352212276984
10,1,156,3,False,75.25402311776986,16,S,33.5902541152054
11,9,156,4,False,91.76628166874221,19,S,43.07601495370544
12,3,156,5,False,33.48704501866406,7,S,18.87005088960955
14,5,156,0,False,35.43461095074183,8,S,19.734542871705216
15,3,156,1,False,69.45412252057662,14,S,32.66751203842432
18,4,156,4,False,55.16865111824573,12,S,27.260325275840426
19,2,156,5,False,65.35902408487246,14,S,72.43833824316374
21,2,156,0,False,55.82994553121942,12,S,27.82128511460524
22,5,156,1,False,66.73971801462449,14,S,31.417453739971283
23,3,156,2,False,50.04004431548958,11,S,59.05347887005768
25,2,156,4,True,82.75679489594916,17,S,21.68560711000326
31,8,156,3,True,78.93342977641271,16,S,19.468694530776965
32,5,156,4,False,35.34838615380319,8,S,20.959588181184426
34,3,156,6,False,47.54812187282078,10,S,21.741871849853403
37,2,156,2,False,21.851020772613232,5,S,10.360537469017217
38,3,156,3,False,73.4258606858935,15,S,34.7632965987509
44,2,156,2,False,43.9676717120999,9,S,20.49448895002856
46,1,156,4,False,65.76942554909263,14,S,30.67564354173161
55,5,156,6,False,55.8677464352349,12,S,25.405152465453185
56,7,156,0,False,42.81448742011693,9,S,22.204907278578254
59,5,156,3,True,56.79871520695545,12,S,13.979086189880078
60,6,156,4,False,48.57453137747419,10,S,21.519952522671876
61,2,156,5,False,51.251045925498914,11,S,26.868090077733942
62,3,156,6,False,50.10861243838668,11,S,24.78992412811097
63,7,156,0,False,84.78406439644841,17,S,41.12544885406612
66,5,156,3,False,75.10278397110399,16,S,36.11318185452961
68,4,156,5,False,53.02876758879372,11,S,31.692355327127487
70,2,156,0,False,65.35910086833073,14,S,32.30212726291812
73,8,156,3,False,43.96178931748693,9,S,22.07915908984934
74,9,156,4,False,59.189325832668345,12,S,30.300950519898223
76,4,156,6,False,55.76359864435389,12,S,28.617658148503867
77,6,156,0,False,33.92869386771984,7,S,20.118190664817142
78,2,156,1,True,57.96656720903142,12,S,15.858111641844898
81,4,156,4,False,46.49666401207889,10,S,24.61215200561837
84,2,156,0,False,62.03825244787521,13,S,32.49635803895778
88,3,156,4,False,71.82419259449145,15,S,37.67476401074377
93,8,156,2,False,66.18950542140695,14,S,31.605298180776025
95,1,156,4,False,29.510805712252218,6,S,12.522880401392165
97,3,156,6,False,71.38180350029987,15,S,31.222518437759536
103,6,156,5,False,37.37531075077954,8,S,20.650299189645708
104,3,156,6,True,44.02549334209236,9,S,12.722270028989485
105,3,156,0,False,67.13294063863137,14,S,30.04954404165728
106,6,156,1,True,47.663081151159375,10,S,13.310876390075471
108,1,156,3,False,58.522529094761076,12,S,28.146945850224775
109,4,156,4,False,60.2359716136942,13,S,28.127025983082508
112,6,156,0,False,49.64491784085287,10,S,20.891505585824905
115,6,156,3,False,43.04543960833768,9,S,21.199109432253632
116,5,156,4,False,50.679409330529374,11,S,26.385025221609133
117,8,156,5,False,56.70909656033409,12,S,32.40782154278074
118,1,156,6,True,63.3834888186036,13,S,15.353694872623272
119,4,156,0,False,47.31422585872871,10,S,23.02060681054509
121,6,156,2,False,65.02693410643028,14,S,35.80721674604426
123,6,156,4,False,82.73863311510995,17,S,42.42870040573045
127,5,156,1,False,16.337200673111553,4,S,11.743950110170022
129,1,156,3,False,54.198113538987236,11,S,27.168045082040102
131,2,156,5,False,59.191843825062904,12,S,31.321626793062737
134,1,156,1,False,44.456968342092324,9,S,20.878494549430016
135,8,156,2,False,77.8001165556256,16,S,35.745501091879675
137,3,156,4,False,58.186478254565294,12,S,25.353759991301363
139,1,156,6,False,31.181468326709997,7,S,16.53507983019491
142,4,156,2,False,69.86467100735118,14,S,35.79871395317417
143,6,156,3,False,87.80063413827443,18,S,43.36461210991277
145,1,156,5,True,55.93623547365813,12,S,17.156804921929435
152,2,156,5,False,64.72285221844896,13,S,30.239353022992876
154,6,156,0,False,41.66578381296205,9,S,23.946181389833974
157,1,156,3,False,79.25917243922297,16,S,38.90828004004468
158,4,156,4,False,57.87895010082951,12,S,31.215266712055065
159,8,156,5,False,80.62412003832964,17,S,39.116755022620666
161,4,156,0,False,67.31701298313416,14,S,33.10774970457924
163,9,156,2,False,35.135692974876996,8,S,19.057642130475926
164,2,156,3,False,51.49987252874566,11,S,25.9986745566814
165,1,156,4,False,56.8461523780747,12,S,31.665572540380303
166,6,156,5,False,66.06459165265866,14,S,27.67486084631699
168,3,156,0,False,40.62085826048302,9,S,19.46953369683274
170,4,156,2,True,40.96832729096205,9,S,11.07051588878685
172,5,156,4,True,62.241704704987384,13,S,17.718392500140077
173,8,156,5,False,73.94908602972394,15,S,35.06965365591011
174,1,156,6,False,35.6303364294655,8,S,18.587333643210993
176,8,156,1,False,50.05510209315295,11,S,24.44378959075405
179,1,156,4,False,73.39750112642861,15,S,37.49707339950783
1,2,98,1,True,43.45806427805579,9,U,12.920028316427416
3,8,98,3,False,52.105712141310356,11,U,33.92668824219159
4,5,98,4,False,63.58820151241192,13,U,42.2234533785514
6,4,98,6,False,71.79802927862175,15,U,49.14590407924119
10,2,98,3,False,65.61907687731903,14,U,41.08241530074179
14,3,98,0,False,68.76213740279894,14,U,42.34528100330856
18,7,98,4,False,53.799298622111785,11,U,38.365905243152724
23,5,98,2,False,60.394540449284904,13,U,39.53796245131788
26,1,98,5,False,62.97124174904715,13,U,38.997383569138535
29,1,98,1,False,34.759018451809794,7,U,21.69956638651459
31,4,98,3,False,53.21356667445678,11,U,36.62816386546921
35,2,98,0,False,59.58782110056163,12,U,35.37613568814206
37,3,98,2,False,40.256839183059284,9,U,26.551167446859246
40,5,98,5,False,59.04688926943929,12,U,32.84319879825304
41,5,98,6,False,55.14504537119576,12,U,32.76040298337588
43,2,98,1,True,58.087190820555726,12,U,19.10468990422306
45,5,98,3,False,36.86694637097697,8,U,19.311765468994587
46,3,98,4,True,60.9178415005414,13,U,20.325836374684094
50,3,98,1,False,56.71894908951262,12,U,29.91553924622058
52,4,98,3,False,62.55310734247294,13,U,42.34335934608135
53,4,98,4,False,61.398492918706,13,U,34.374843162240026
57,6,98,1,False,45.4622916410596,10,U,26.762325211775313
58,4,98,2,False,66.42607838491662,14,U,44.63039528170215
60,5,98,4,False,51.70596932897219,11,U,30.721819534532862
62,3,98,6,False,51.25590609918736,11,U,33.49796281683591
63,3,98,0,False,66.88170952438512,14,U,41.725981200729194
64,3,98,1,False,63.343893268551575,13,U,41.47294943477585
65,4,98,2,False,46.35717294784596,10,U,30.935673770401625
68,6,98,5,False,33.00146495712529,7,U,20.362981674362906
69,4,98,6,False,51.870314873781375,11,U,35.48195435752558
72,5,98,2,False,51.231130693146405,11,U,32.490456405602814
73,2,98,3,False,69.35069318491246,14,U,41.29266761978343
75,8,98,5,False,51.290242782750894,11,U,36.54589904042942
76,3,98,6,False,49.79232480742497,10,U,31.346409729172983
82,3,98,5,False,61.56644112656638,13,U,37.39767684713831
84,3,98,0,False,53.59043959823595,11,U,38.396267734173904
85,4,98,1,False,47.24283042789324,10,U,29.88118436420977
86,5,98,2,False,57.05328506175934,12,U,31.004701990677464
89,1,98,5,False,41.57215167346435,9,U,42.586893876027936
91,2,98,0,False,41.72105991937933,9,U,26.588793118246922
93,5,98,2,False,73.80607714433282,15,U,42.81549059388471
94,5,98,3,True,63.69500955371248,13,U,20.075359544637884
95,8,98,4,False,44.71868010831356,9,U,26.89445479231791
97,2,98,6,False,52.956241416408204,11,U,28.128777117362205
101,3,98,3,False,50.24219639939203,11,U,32.037201019887775
102,1,98,4,False,54.388340872017984,11,U,28.65127148530699
103,2,98,5,False,50.534174773254556,11,U,32.11428834767598
105,9,98,0,False,39.15006160641215,8,U,24.165648323203175
108,9,98,3,False,75.65426257050639,16,U,44.3562123112611
109,8,98,4,False,58.638625679961606,12,U,32.56064926418786
114,3,98,2,False,51.731775588155294,11,U,30.81807147807326
115,6,98,3,True,54.03037944577141,11,U,17.88172474908137
116,6,98,4,True,61.6199830265405,13,U,18.400947584440985
119,8,98,0,False,32.81637030889098,7,U,22.437416566976168
120,3,98,1,False,64.30230483057301,13,U,39.79427662721427
122,4,98,3,False,52.95727820182077,11,U,33.50368775513334
128,6,98,2,False,51.85358064490518,11,U,28.20579191813615
129,1,98,3,False,81.04072375230926,17,U,48.273436817743566
130,3,98,4,False,69.47561320960261,14,U,44.985369015340474
131,8,98,5,False,53.41890885971973,11,U,34.57917700423397
132,5,98,6,False,69.86097659814675,14,U,41.55305003514572
134,5,98,1,False,73.38651994760976,15,U,45.98005435749382
135,5,98,2,False,60.70933119722148,13,U,31.054097340214227
140,1,98,0,True,54.87996536921697,11,U,21.610478871198403
142,3,98,2,False,70.48036910248021,15,U,39.51242444572989
144,4,98,4,False,53.78451632914036,11,U,34.352029576165144
147,2,98,0,False,53.97574073370994,11,U,28.711875863727066
150,3,98,3,False,67.1648971453265,14,U,38.751404625669565
153,2,98,6,False,53.96824877532475,11,U,35.399502249670284
154,2,98,0,False,50.095921684909726,11,U,30.89421463223624
157,5,98,3,False,59.388827681570106,12,U,37.40192713953337
161,6,98,0,False,43.32654847448277,9,U,28.488008084424614
162,2,98,1,False,48.677245441199375,10,U,32.55493548124359
163,2,98,2,False,49.61679218057843,10,U,31.399992260212297
167,4,98,6,False,45.10817148363057,10,U,30.586500662829465
168,8,98,0,False,62.23822399770931,13,U,33.18148179616258
169,5,98,1,False,75.53001493650557,16,U,43.04516206510208
170,6,98,2,False,66.06689569733098,14,U,38.119243275728735
171,3,98,3,True,64.60353068157377,13,U,22.623461498100234
172,4,98,4,False,52.88490807916205,11,U,34.80944086239366
174,2,98,6,False,49.04089056374099,10,U,33.0047687930941
176,5,98,1,False,57.66245264942193,12,U,31.37763307357465
177,3,98,2,False,56.15349403390231,12,U,29.865637074163637
178,3,98,3,False,50.57475482571706,11,U,26.981493644304813
180,1,98,5,False,28.38251597508137,6,U,19.552308226154103
1,2,69,1,False,54.35251524995862,11,S,23.746697641474864
7,5,69,0,False,33.61294646186437,7,S,19.47375471193613
10,1,69,3,False,59.45929742249156,12,S,27.995381495610633
12,2,69,5,False,59.41582495818686,12,S,28.36656101823531
13,3,69,6,False,45.950112174019736,10,S,22.7229731317114
15,4,69,1,False,61.322257222970116,13,S,27.551229266205034
21,4,69,0,True,44.61073964091012,9,S,13.64722838958323
26,7,69,5,False,57.275085189982086,12,S,25.98572497955383
27,8,69,6,False,56.8840241168794,12,S,27.769781221486113
28,3,69,0,False,46.27679853431978,10,S,25.854685449773353
31,5,69,3,False,47.97360411226953,10,S,19.913962944842737
33,3,69,5,False,62.87953302741544,13,S,28.034826381089275
34,3,69,6,False,62.77331743892582,13,S,29.89199601818079
36,6,69,1,False,40.84004519348838,9,S,20.941414285779608
37,5,69,2,False,55.282170653723995,12,S,56.85450419498302
46,2,69,4,False,58.599094526086084,12,S,29.433594981185774
49,6,69,0,False,69.30693008503903,14,S,35.08761192502339
52,1,69,3,False,52.89104573873001,11,S,27.38116513832283
54,8,69,5,False,42.69342680266187,9,S,23.150822959066378
58,1,69,2,False,64.37167351514606,13,S,28.689560576086535
59,1,69,3,False,79.24389763453003,16,S,37.40677304067344
60,3,69,4,False,68.89062527556108,14,S,33.51794589407797
61,5,69,5,False,56.446971236367794,12,S,28.594083282285737
65,5,69,2,False,68.69629854594278,14,S,33.09093229655403
66,1,69,3,False,66.85844547769855,14,S,32.367788807108376
67,2,69,4,False,63.20264766363827,13,S,30.129528781024213
70,4,69,0,False,68.20690136052015,14,S,33.48354555392044
72,1,69,2,False,47.33825429429263,10,S,29.211209002435158
73,2,69,3,False,54.651974866642156,11,S,27.524838141259313
76,8,69,6,False,52.13582728957376,11,S,23.66345035258976
79,4,69,2,False,49.283613432631576,10,S,27.106883502794123
85,3,69,1,False,81.49334445280391,17,S,35.57242009349197
87,3,69,3,False,48.36943445064714,10,S,25.119059300654797
91,4,69,0,True,61.90159793295918,13,S,16.583159558101137
96,3,69,5,True,43.22003106948,9,S,14.107895306528695
97,4,69,6,False,57.98794388531861,12,S,29.44599937524192
101,1,69,3,False,55.063083752187744,12,S,30.972973942292324
102,6,69,4,True,53.056965358724874,11,S,14.56225029437766
105,6,69,0,False,37.594559782885156,8,S,20.4965336268205
106,7,69,1,False,61.46503209312209,13,S,29.083089410940964
107,3,69,2,False,77.19868306975705,16,S,36.76880913600152
108,4,69,3,False,47.09525641409883,10,S,25.33169424230362
115,2,69,3,False,40.28574159521797,9,S,23.580869571144778
116,2,69,4,True,58.795768829680824,12,S,13.843255565476628
117,1,69,5,False,59.39251898759149,12,S,34.2719595149556
118,4,69,6,False,43.21633990802968,9,S,23.18689286550822
119,9,69,0,False,65.29855215250016,14,S,31.456998276890328
120,1,69,1,False,39.95028222533027,8,S,21.73927935536464
122,8,69,3,False,58.51717514627771,12,S,27.885489843197725
123,4,69,4,False,55.090417526678536,12,S,29.281977229645285
124,2,69,5,False,54.12943875373907,11,S,28.707640493350556
126,1,69,0,True,23.7356335495844,5,S,7.998670017753119
127,8,69,1,True,55.94701412204037,12,S,14.164593939498682
128,2,69,2,False,71.6616246706204,15,S,35.19273872232478
130,7,69,4,False,66.36015562271845,14,S,33.155317222913986
131,3,69,5,False,47.38761225254196,10,S,26.108573378653052
136,4,69,3,False,63.45524722195596,13,S,30.11652077970805
137,2,69,4,False,42.89942324689122,9,S,21.2103496974016
140,3,69,0,False,36.01042556306966,8,S,21.7911842634482
141,5,69,1,False,60.85235554031414,13,S,34.084595338403446
142,3,69,2,False,42.83004184947215,9,S,22.089701440342825
143,2,69,3,False,53.12723763024133,11,S,29.496486045740426
144,5,69,4,True,59.910490888108306,12,S,16.101821081276082
148,1,69,1,False,63.08372494647989,13,S,28.555495258351915
150,5,69,3,False,61.724077177912804,13,S,29.167868841539757
151,1,69,4,False,55.043100677559,12,S,25.95801375738474
153,7,69,6,False,58.28166477850224,12,S,28.171873136305475
154,4,69,0,False,82.47584582505527,17,S,39.26325957770344
155,2,69,1,True,63.5332276016223,13,S,19.352929404140305
159,7,69,5,False,58.85479390376113,12,S,27.68554500359896
160,2,69,6,True,54.07837690316957,11,S,13.621110975528257
161,5,69,0,False,45.512007978540915,10,S,25.955944999177763
162,2,69,1,False,55.46065324293534,12,S,24.10993345419768
164,6,69,3,False,66.4394709648932,14,S,33.37542132929045
165,8,69,4,False,27.611405426330776,6,S,14.983803842208708
166,8,69,5,False,62.634762535203095,13,S,30.194234115896826
167,4,69,6,False,59.200973206366015,12,S,27.52945153878165
168,5,69,0,True,58.61672762920444,12,S,14.592752207330193
170,6,69,2,False,70.2600523921007,15,S,35.89266468114205
172,1,69,4,False,40.24203084332909,9,S,23.33370791080167
173,3,69,5,True,53.20166278659324,11,S,13.829770744518564
175,6,69,0,False,70.06039886619158,15,S,33.99612926428618
178,2,69,3,False,84.86388837901436,17,S,38.57345150336647
1,2,128,1,False,53.76704892546507,11,S,27.16578042075847
3,3,128,3,False,61.01768859203224,13,S,28.95488353602399
4,2,128,4,True,35.56992637091802,8,S,10.787363427600036
5,3,128,5,False,57.23311170104899,12,S,28.299884352824197
6,3,128,6,False,61.095705146211735,13,S,27.44487225692112
8,6,128,1,True,41.39873137752577,9,S,12.004380286304634
10,3,128,3,False,62.6163545583519,13,S,30.863917312901094
11,5,128,4,False,52.916225163344144,11,S,25.188461840491662
18,2,128,4,False,72.99118906044538,15,S,37.6678483823589
19,7,128,5,True,54.6022821660613,11,S,14.775367644289128
20,2,128,6,False,42.9243942337933,9,S,22.925316814964926
21,5,128,0,False,42.485010772471284,9,S,25.857509035808533
22,2,128,1,False,53.330126049923464,11,S,31.08069713013431
24,2,128,3,False,69.12607927350471,14,S,31.131391602252574
25,4,128,4,False,29.52975559438932,6,S,17.571196591382126
29,5,128,1,False,71.59537433418629,15,S,34.688776790359526
30,4,128,2,False,55.37377617213003,12,S,28.450276823253873
32,8,128,4,False,53.504911263113485,11,S,29.50593102264334
33,1,128,5,False,54.65346124528858,11,S,29.021346074692936
34,7,128,6,False,51.887913425927984,11,S,25.849009240263747
36,9,128,1,False,62.27200598517177,13,S,33.18012996376315
37,4,128,2,False,71.61057169002093,15,S,34.02469393188839
38,5,128,3,False,55.477749949233036,12,S,28.304517520948142
39,6,128,4,False,44.33452788467237,9,S,24.301386774080427
44,7,128,2,False,65.73114892264394,14,S,34.20707738446599
45,4,128,3,True,53.61909515746825,11,S,12.736798947376247
54,5,128,5,False,50.28421675480237,11,S,23.527873707514203
55,2,128,6,False,75.49758959264312,16,S,35.13955636738054
57,6,128,1,False,47.77383917961694,10,S,23.724370108502768
58,8,128,2,False,57.05085513511919,12,S,30.077353182580502
65,7,128,2,False,79.69783393042981,16,S,39.337873811224675
66,2,128,3,False,63.28087141246166,13,S,33.30254913929266
71,4,128,1,False,55.777880059524364,12,S,31.987352037764882
72,1,128,2,False,39.206333551746646,8,S,20.37352411704139
73,7,128,3,False,52.707609788299834,11,S,27.045513155450966
74,8,128,4,False,63.88240875667117,13,S,34.56453053281155
75,6,128,5,False,59.4467380361973,12,S,27.316251031846463
76,5,128,6,False,55.76058028485507,12,S,28.961573654195103
77,3,128,0,True,64.7260952862133,13,S,17.228012497259474
80,2,128,3,True,51.24832955998744,11,S,12.453988106059093
82,1,128,5,False,43.621941087920064,9,S,24.563569299365483
87,8,128,3,False,74.61568811486508,15,S,39.41396177789796
88,3,128,4,False,38.878063439645445,8,S,22.30994695298049
89,4,128,5,False,56.03380011409046,12,S,26.30623622089705
90,4,128,6,False,35.52241893808073,8,S,23.658648104559543
94,4,128,3,False,65.5977946976704,14,S,34.66447272569026
95,6,128,4,False,86.45090879531301,18,S,43.49399090473049
96,5,128,5,False,65.37725990383441,14,S,34.400787266276566
98,6,128,0,False,50.444626518845055,11,S,26.794679904188275
103,1,128,5,False,47.44515253111589,10,S,23.488960726810806
104,5,128,6,False,62.30309611127615,13,S,31.933632248200023
105,8,128,0,False,48.40511269099679,10,S,26.03546002781117
106,1,128,1,True,43.199818388090975,9,S,12.401577578565103
109,7,128,4,False,45.75919302381131,10,S,21.650554018410613
110,5,128,5,False,73.0965876906973,15,S,36.269701792815056
113,5,128,1,False,62.02043230547959,13,S,32.95815795096631
114,2,128,2,False,64.7754070129738,13,S,31.987836719671577
115,6,128,3,False,63.03973181058669,13,S,33.74760406183334
116,8,128,4,False,59.44884995309275,12,S,28.918307922473744
120,8,128,1,False,71.31978106043454,15,S,34.920863537037086
122,7,128,3,False,61.111884823952664,13,S,26.37821834912389
123,5,128,4,False,74.07731254065325,15,S,37.20566208348661
126,5,128,0,False,33.65091515797823,7,S,13.1298791180671
127,8,128,1,False,54.68488127903258,11,S,27.556765569410857
128,6,128,2,False,47.0096572241059,10,S,24.661042259425397
130,1,128,4,False,76.37763465196008,16,S,37.36166712510226
133,3,128,0,False,51.14396992481103,11,S,22.797938756109524
136,5,128,3,False,36.63144908523141,8,S,21.050873782952873
138,4,128,5,False,54.344432633641816,11,S,30.859449361435768
141,1,128,1,False,56.830757298374145,12,S,33.05508162327511
143,5,128,3,False,54.87718839453601,11,S,27.527795474251114
149,3,128,2,False,55.07084586640839,12,S,27.04477837222204
152,1,128,5,False,68.32631141748153,14,S,30.81309076368869
156,2,128,2,False,32.59341887740926,7,S,18.416633026305767
157,2,128,3,False,58.04129000030372,12,S,32.40972312894107
159,2,128,5,False,47.645835915732995,10,S,23.898065153147712
160,4,128,6,False,59.914253906671036,12,S,31.785681694972507
166,3,128,5,False,66.01115710354827,14,S,26.45823027150143
167,3,128,6,False,37.67645581891833,8,S,17.424598337961314
168,2,128,0,False,63.96290466733798,13,S,32.90800652205395
171,4,128,3,False,61.83773624049203,13,S,27.19104605117048
173,6,128,5,False,42.76718997312386,9,S,20.139585515467694
174,4,128,6,False,52.2522591739708,11,S,24.683447911801128
176,9,128,1,False,63.13800539793011,13,S,32.49180903479142
177,2,128,2,False,72.27719603786534,15,S,35.75747473216244
178,3,128,3,True,56.211376306873525,12,S,14.638077388533754
1,3,124,1,False,27.335879609308666,6,S,13.742334789886339
5,4,124,5,False,51.65467345154667,11,S,23.630523612906885
6,4,124,6,False,37.524617406510295,8,S,19.679272665680177
8,4,124,1,True,65.32014940123007,14,S,17.90108711322292
9,1,124,2,False,51.891673150154006,11,S,27.973870807049323
11,6,124,4,False,42.10708325406976,9,S,25.55721819601771
16,7,124,2,False,61.714112006341416,13,S,31.890142916650017
21,1,124,0,False,53.465061003023145,11,S,24.494653446920676
22,4,124,1,False,56.762794414647814,12,S,29.58729343432828
23,1,124,2,False,58.01680506275366,12,S,25.70326409017319
24,4,124,3,True,58.785046711213276,12,S,15.668880978337038
26,8,124,5,False,48.243720021527714,10,S,24.691974279434195
28,3,124,0,False,58.075530108240905,12,S,30.725522924928505
30,4,124,2,False,66.26562076781403,14,S,34.35699022733489
31,2,124,3,False,60.048327392076885,13,S,29.39305388300214
32,4,124,4,False,46.525153054800846,10,S,23.68655694988833
33,2,124,5,False,66.25027130234066,14,S,34.77196314342099
34,2,124,6,False,53.075883365064264,11,S,24.086756315792478
35,3,124,0,False,63.29387020204638,13,S,33.9632066868887
36,7,124,1,False,49.52788785682309,10,S,26.129182826518285
37,7,124,2,False,40.56851290925492,9,S,16.702005708033766
38,8,124,3,False,41.36131873233147,9,S,22.01484722263358
40,6,124,5,True,48.924684758974585,10,S,14.857618057558378
43,2,124,1,False,58.05775900372188,12,S,33.53555614639731
44,1,124,2,True,48.152560288490854,10,S,12.84744281783806
56,6,124,0,False,57.72382529782817,12,S,30.025864543544593
57,1,124,1,False,56.25459997368833,12,S,29.464136789793795
60,2,124,4,False,48.950675336531354,10,S,26.123315735623933
61,5,124,5,False,60.92733317871927,13,S,29.835013951879397
63,6,124,0,False,37.23289892769487,8,S,19.349763360310455
64,5,124,1,False,62.68815157881086,13,S,30.2955160149321
65,3,124,2,True,51.28213170718041,11,S,14.449822301565463
